image_path,caption
images/2679926555_b11cf45595.jpg,The little girl has a purple dress on .
images/2680619645_ab6645218d.jpg,A black dog is standing with his legs spread wide apart on some sand
images/2680619645_ab6645218d.jpg,A dog plays on a beach .
images/2680619645_ab6645218d.jpg,A dog plays on the beach .
images/2680619645_ab6645218d.jpg,An aggressive dog .
images/2680619645_ab6645218d.jpg,The black and brown dog is standing with its legs apart on the beach .
images/2680990587_eee6bd04fb.jpg,A boy is pushing another boy on the swings .
images/2680990587_eee6bd04fb.jpg,A boy pushes another boy on a swing set .
images/2680990587_eee6bd04fb.jpg,A child pushes another that is sitting in a swing near playground equipment .
images/2680990587_eee6bd04fb.jpg,One boy is pushing another boy on a swing .
images/2680990587_eee6bd04fb.jpg,One child pushes another on a swing in a playground .
images/2681215810_00b0642f7b.jpg,A man with no shirt and wearing sunglasses is holding a football .
images/2681215810_00b0642f7b.jpg,A man with no shirt on is holding a football .
images/2681215810_00b0642f7b.jpg,A shirtless man catches a football
images/2681215810_00b0642f7b.jpg,A shirtless man playing football on a lawn .
images/2681215810_00b0642f7b.jpg,a young topless man wearing sunglasses and shorts is holding a football .
images/2682194299_92005b26c6.jpg,A black and white dog is bounding down white steps .
images/2682194299_92005b26c6.jpg,A black and white dog is running down some white steps .
images/2682194299_92005b26c6.jpg,A small dog jumping some hurdles .
images/2682194299_92005b26c6.jpg,A tri-colored dog is jumping over obstacles .
images/2682194299_92005b26c6.jpg,Dog sits on hurdles .
images/2682382530_f9f8fd1e89.jpg,A man in black shorts is stretching out his leg .
images/2682382530_f9f8fd1e89.jpg,A man practicing a high kick on the cement near the grass .
images/2682382530_f9f8fd1e89.jpg,"""A young , fit man wearing short does a high right kick in the air ."""
images/2682382530_f9f8fd1e89.jpg,A young man practices a martial art kicking skill in front of his home in the early morning .
images/2682382530_f9f8fd1e89.jpg,A young man wearing shorts and no shirt is high kicking as water flies from his clothing .
images/268365231_a0acecdc45.jpg,A couple in black clothes are walking towards a white gate .
images/268365231_a0acecdc45.jpg,A man and a woman dressed in black walk towards a gate near a wooded area .
images/268365231_a0acecdc45.jpg,A man and a woman walk away with their arms around each other .
images/268365231_a0acecdc45.jpg,Man and woman wearing black walk with arms around each other .
images/268365231_a0acecdc45.jpg,Two people dressed in black are leaving .
images/2683963310_20dcd5e566.jpg,A baby is in a sandpit playing with a bucket .
images/2683963310_20dcd5e566.jpg,A baby playing in the dirt with a bucket and shovel .
images/2683963310_20dcd5e566.jpg,A blonde baby playing in the sand .
images/2683963310_20dcd5e566.jpg,A toddler in a diaper is playing in a sandbox near a shovel and other sand toys .
images/2683963310_20dcd5e566.jpg,The cute baby in a diaper and shirt plays in the dirt .
images/2683985894_167d267dcb.jpg,A clown in an orange shirt entertains a crowd .
images/2683985894_167d267dcb.jpg,A girl in a orange shirt and a stripe tie
images/2683985894_167d267dcb.jpg,A girl in orange shirt and clown makeup stands in a park while others look on .
images/2683985894_167d267dcb.jpg,The woman dressed as a clown is performing outside for others .
images/2683985894_167d267dcb.jpg,The young lady appears to be a mime among her peers .
images/2684322797_85406f571d.jpg,"""A fat guy in pink , drinking beer ."""
images/2684322797_85406f571d.jpg,A large person in shorts and a white shirt sitting at a table .
images/2684322797_85406f571d.jpg,An overweight person drinking .
images/2684322797_85406f571d.jpg,A person sits at a table outside drinking beer .
images/2684322797_85406f571d.jpg,A person wearing a white tank top sits at a table with a beer .
images/2684323357_c7a6d05d05.jpg,A female in blue jean shorts and a black top sitting in a wicker chair .
images/2684323357_c7a6d05d05.jpg,A girl with a newspaper in a cafe .
images/2684323357_c7a6d05d05.jpg,A happy woman wearing a black tank top is sitting in a wicker chair .
images/2684323357_c7a6d05d05.jpg,A woman in a black shirt is sitting on her feet in a wooden chair .
images/2684323357_c7a6d05d05.jpg,A woman sitting in a chair and smiling at the camera .
images/2684489465_32ba1d0344.jpg,a small dog jumps over a jump .
images/2684489465_32ba1d0344.jpg,A small white dog is jumping over a green and red obstacle bar .
images/2684489465_32ba1d0344.jpg,A white dog runs through an obstacle course .
images/2684489465_32ba1d0344.jpg,The white dog is jumping over hurdles .
images/2684489465_32ba1d0344.jpg,the white dog is leaping over a red and green fence on an obstacle course .
images/2685139184_4ff45e0f76.jpg,"""A gray-haired , shoeless woman is sitting on a blanket under a lavendar umbrella on the side of a street ."""
images/2685139184_4ff45e0f76.jpg,A man leaning against a wall with an umbrella .
images/2685139184_4ff45e0f76.jpg,A woman that appears to be homeless sits on a Winnie the Pooh table cover on the side of a street .
images/2685139184_4ff45e0f76.jpg,The man is sitting outside on the street under a purple umbrella .
images/2685139184_4ff45e0f76.jpg,The person is sitting on a Winnie the pooh sheet and holding a purple umbrella .
images/2685752892_9d5cd7f274.jpg,A boy on a bicycle rides the ledge of water fountain while another boy is in the fountain .
images/2685752892_9d5cd7f274.jpg,A man on a bike tries to do a trick on the railing of an outdoor fountain .
images/2685752892_9d5cd7f274.jpg,a man wearing a blue shirt and hat jumping on one wheel on a fountain ledge
images/2685752892_9d5cd7f274.jpg,A young man on a bike balances one wheel on the edge of a fountain in a city park .
images/2685752892_9d5cd7f274.jpg,The guy on his bike does a jump near a water fountain .
images/2685788323_ceab14534a.jpg,A man in sunglasses gets ready to pull a chair out to sit down for his meal .
images/2685788323_ceab14534a.jpg,A man wearing sunglasses stands by a table at a cafe .
images/2685788323_ceab14534a.jpg,Man about to pull out chair and sit down at a restaurant .
images/2685788323_ceab14534a.jpg,Man at eatery getting ready to sit down .
images/2685788323_ceab14534a.jpg,The large man grabs a seat at a restaurant .
images/2686432878_0697dbc048.jpg,"""A female with glasses , a brown shirt , and a backpack ."""
images/2686432878_0697dbc048.jpg,A happy bespectacled young white girl in a brown t-shirt and a backpack
images/2686432878_0697dbc048.jpg,A woman wearing a brown shirt and glasses smiles for the camera .
images/2686432878_0697dbc048.jpg,There is a young girl with glasses and disheveled hair with a green backpack .
images/2686432878_0697dbc048.jpg,"""Young lady with brown shirt , glasses , and a backpack ."""
images/268654674_d29e00b3d0.jpg,a family crossing a bridge
images/268654674_d29e00b3d0.jpg,Dog and women with baby strollers crossing a bridge in rural area .
images/268654674_d29e00b3d0.jpg,People with strollers walking on a bridge .
images/268654674_d29e00b3d0.jpg,The couple pushed the strollers across the wood bridge and the dogs followed .
images/268654674_d29e00b3d0.jpg,Two mothers are pushing baby strollers as the dogs run down .
images/268704620_8a8cef4cb3.jpg,Two little white dogs are playing in the snow .
images/268704620_8a8cef4cb3.jpg,Two little white dogs are playing outside in the snow .
images/268704620_8a8cef4cb3.jpg,Two white dogs are running alongside one another in snowy grass .
images/268704620_8a8cef4cb3.jpg,Two white dogs running in the snow .
images/268704620_8a8cef4cb3.jpg,Two white dogs run through a fiels with snow .
images/2687229880_97cfd8148e.jpg,A woman in a black-shirt is walking holding a silver cellphone .
images/2687229880_97cfd8148e.jpg,A woman in a black shirt walking down the street
images/2687229880_97cfd8148e.jpg,A woman wearing a black shirt walks among a crowd in a city .
images/2687229880_97cfd8148e.jpg,Brunette woman in black walking through blurred crowd .
images/2687229880_97cfd8148e.jpg,Lady walking and squinting from the sun in a large group of people .
images/2687328779_b4356dab16.jpg,A dog is being squirted with a hose as it jumps into a paddling pool .
images/2687328779_b4356dab16.jpg,A dog is hosed as it jumps into a kiddie pool .
images/2687328779_b4356dab16.jpg,A terrier is sprayed by a hose while jumping in a pool .
images/2687328779_b4356dab16.jpg,A white dog with black patches runs jumps through a spray from a hose into a blue plastic wading pool .
images/2687328779_b4356dab16.jpg,"""While one white dog is outside the pool , another white dog with a black spot on its back is jumping into a plastic swimming pool while getting sprayed by a garden hose ."""
images/2687529141_edee32649e.jpg,Acrobatic entertainers with no shirts perform for spectators .
images/2687529141_edee32649e.jpg,a midget jumps over another midget .
images/2687529141_edee32649e.jpg,Two men in bowler hats and Union Jack underwear perform acrobatics .
images/2687529141_edee32649e.jpg,Two men scantily clad performing acrobatic moves in front of a crowd
images/2687529141_edee32649e.jpg,Two men wearing red and blue trunks and bowler hats are performing in a crowded street .
images/2687539673_d54a8dc613.jpg,A girl and young boy are jumping on a trampoline in a suburban yard .
images/2687539673_d54a8dc613.jpg,"""A girl is jumping on a trampoline with her arms in the air , while a boy in a blue shirt is bouncing on his stomach ."""
images/2687539673_d54a8dc613.jpg,A teenager girl jumps high on a trampoline and a toddler falls on his stomach .
images/2687539673_d54a8dc613.jpg,A toddler and a teenage girl jumping on a trampoline .
images/2687539673_d54a8dc613.jpg,Two children jump on a trampoline .
images/2687672606_275169c35d.jpg,A girl with Indian clothing on and henna on her hand goes through paperwork .
images/2687672606_275169c35d.jpg,A woman wearing jewelry holds a piece of paper and looks down .
images/2687672606_275169c35d.jpg,A woman wears a colorful shirt and a lot of jewelry .
images/2687672606_275169c35d.jpg,The lady in the multi-colored shirt has a necklace on a white object in her hand .
images/2687672606_275169c35d.jpg,The woman with a henna tattoo holds a piece of paper in her left hand .
images/2688102742_885e578a3f.jpg,a girl wearing a short skirt looking at a rack of magazines on the sidewalk .
images/2688102742_885e578a3f.jpg,A woman in a jeans skirt and t-shirt looking at a magazine display on the street .
images/2688102742_885e578a3f.jpg,The woman is browsing the magazine stand .
images/2688102742_885e578a3f.jpg,The woman stands looking at rows of magazines .
images/2688102742_885e578a3f.jpg,Woman with black t-shirt and denim skirt looks at magazines on display .
images/2688902319_52ceaf4a2a.jpg,A monk in a red shawl looks at the camera
images/2688902319_52ceaf4a2a.jpg,A monk walks down a city street .
images/2688902319_52ceaf4a2a.jpg,A older man in a orange wrap looks into the camera on the sidewalk of a city .
images/2688902319_52ceaf4a2a.jpg,"""Older Asian man , wearing orange robes in urban area ."""
images/2688902319_52ceaf4a2a.jpg,Old monk in orange with tattoos on his chest standing on a city street .
images/2689001252_e0016c89f0.jpg,little girls in swimsuits are laughing
images/2689001252_e0016c89f0.jpg,A girl in a yellow bathing suit laughs and points at a girl in an orange suit while another girls looks on .
